id,created_at,title,date_started,date_finished,updated_at,trello_id,cover_attachment
72,2018-12-16 22:43:40.809387+00,Stories of Your Life and Others,2017-02-18 16:02:59.038+00,2017-03-05 00:07:35.597+00,2021-08-14 06:00:52.920362+00,58a7e0fa4f26c18c10a853ba,"{""id"": ""5eaed45ad059e1132a122a14"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/58a7e0fa4f26c18c10a853ba/attachments/5eaed45ad059e1132a122a14/download/stories-of-your-life-and-others.jpg"", ""date"": ""2020-05-03T14:25:30.294Z"", ""name"": ""stories-of-your-life-and-others.jpg"", ""bytes"": 34112, ""fileName"": ""stories-of-your-life-and-others.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#2c3e65""}"
76,2018-12-16 22:44:17.825016+00,Two Years Before the Mast,2017-07-31 04:50:18.178+00,2017-08-17 00:25:16.084+00,2021-08-14 06:00:53.326295+00,597eb6e7c7c9b8d5110a09c7,"{""id"": ""5eaed1f2aa6f4d3661ebfa2e"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/597eb6e7c7c9b8d5110a09c7/attachments/5eaed1f2aa6f4d3661ebfa2e/download/two-years-before-the-mast.jpg"", ""date"": ""2020-05-03T14:15:14.733Z"", ""name"": ""two-years-before-the-mast.jpg"", ""bytes"": 64585, ""fileName"": ""two-years-before-the-mast.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#225d54""}"
5,2018-12-16 22:35:47.713496+00,Around the World in Eighty Days,2015-12-08 15:37:16.315+00,2015-12-12 21:41:05.921+00,2021-08-14 06:00:47.75171+00,564d07a87721d8698ff01106,"{""id"": ""5eb81325e1707943f492b27b"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/564d07a87721d8698ff01106/attachments/5eb81325e1707943f492b27b/download/cover.jpg"", ""date"": ""2020-05-10T14:43:49.061Z"", ""name"": ""cover.jpg"", ""bytes"": 54247, ""fileName"": ""cover.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#d9dbe1""}"
14,2018-12-16 22:36:49.39704+00,Confessions,2016-11-08 06:17:02.119+00,2016-11-29 04:34:46.535+00,2021-08-14 06:00:48.430541+00,564d07a97721d8698ff01129,"{""id"": ""5eb80aa23ac8967095fc71a2"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/564d07a97721d8698ff01129/attachments/5eb80aa23ac8967095fc71a2/download/confessions.jpg"", ""date"": ""2020-05-10T14:07:30.117Z"", ""name"": ""confessions.jpg"", ""bytes"": 40221, ""fileName"": ""confessions.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#615b3f""}"
21,2018-12-16 22:37:24.078089+00,Desiring God,2016-04-18 23:46:35.39+00,2016-04-30 03:17:18.213+00,2021-08-14 06:00:48.975976+00,564d07a97721d8698ff01130,"{""id"": ""5eb80e779a989257b9007a6d"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/564d07a97721d8698ff01130/attachments/5eb80e779a989257b9007a6d/download/desiring-god.jpg"", ""date"": ""2020-05-10T14:23:51.171Z"", ""name"": ""desiring-god.jpg"", ""bytes"": 595394, ""fileName"": ""desiring-god.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#211a0e""}"
22,2018-12-16 22:37:28.948744+00,Do More Better,2016-01-11 18:26:14.006+00,2016-01-13 15:51:23.876+00,2021-08-14 06:00:49.016879+00,568fef2f94a2d16684861813,"{""id"": ""5eb81100ade62e747a3d268b"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/568fef2f94a2d16684861813/attachments/5eb81100ade62e747a3d268b/download/do-more-better.jpg"", ""date"": ""2020-05-10T14:34:40.488Z"", ""name"": ""do-more-better.jpg"", ""bytes"": 26854, ""fileName"": ""do-more-better.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#fbdb05""}"
23,2018-12-16 22:37:33.824598+00,Dracula,2016-10-25 03:14:25.821+00,2016-11-02 01:14:24.661+00,2021-08-14 06:00:49.130607+00,564d07a87721d8698ff010e7,"{""id"": ""5eb80ac43bc05120beedc668"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/564d07a87721d8698ff010e7/attachments/5eb80ac43bc05120beedc668/download/dracula.jpg"", ""date"": ""2020-05-10T14:08:04.615Z"", ""name"": ""dracula.jpg"", ""bytes"": 20235, ""fileName"": ""dracula.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#1c2a27""}"
29,2018-12-16 22:38:12.613186+00,Fantastic Beasts & Where to Find Them,2016-03-08 05:22:27.128+00,2016-03-13 02:06:26.687+00,2021-08-14 06:00:49.407137+00,56c23033a1e7a33903ce52f5,"{""id"": ""5eb81011053208492bdc9d1d"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/56c23033a1e7a33903ce52f5/attachments/5eb81011053208492bdc9d1d/download/fantastic-beasts.jpg"", ""date"": ""2020-05-10T14:30:41.780Z"", ""name"": ""fantastic-beasts.jpg"", ""bytes"": 60553, ""fileName"": ""fantastic-beasts.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#061d14""}"
37,2018-12-16 22:39:12.890046+00,Hidden Christmas,2016-12-26 16:24:48.556+00,2016-12-29 18:26:41.445+00,2021-08-14 06:00:50.187263+00,584e38cd3a68cbcb3524a6bd,"{""id"": ""5eb809d309ae598cbfa65008"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/584e38cd3a68cbcb3524a6bd/attachments/5eb809d309ae598cbfa65008/download/HIDDEN%2BCHRISTMAS.jpg"", ""date"": ""2020-05-10T14:04:03.721Z"", ""name"": ""HIDDEN+CHRISTMAS.jpg"", ""bytes"": 381671, ""fileName"": ""HIDDEN%2BCHRISTMAS.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#d5d39e""}"
83,2018-12-16 22:54:20.46298+00,The Wonderful Wizard of Oz,2015-11-19 00:43:05.819+00,2015-11-21 04:35:56.067+00,2021-08-14 06:00:53.973605+00,564d07a97721d8698ff01134,"{""id"": ""5eb81442a12f340dfacd71d1"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/564d07a97721d8698ff01134/attachments/5eb81442a12f340dfacd71d1/download/cover.jpg"", ""date"": ""2020-05-10T14:48:34.766Z"", ""name"": ""cover.jpg"", ""bytes"": 71975, ""fileName"": ""cover.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#dbdce2""}"
59,2018-12-16 22:42:01.521261+00,Originals: How Non-Conformists Move the World,2016-12-11 23:32:09.763+00,2016-12-24 17:14:44.484+00,2021-08-14 06:00:51.701406+00,57d814b5ba6f4caaf3b24b14,"{""id"": ""5eb80a319a0b0f403ad7c206"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/57d814b5ba6f4caaf3b24b14/attachments/5eb80a319a0b0f403ad7c206/download/originals.jpg"", ""date"": ""2020-05-10T14:05:37.891Z"", ""name"": ""originals.jpg"", ""bytes"": 42968, ""fileName"": ""originals.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#f9f9f9""}"
61,2018-12-16 22:42:39.038985+00,Quidditch through the Ages,2016-03-26 05:37:35.328+00,2016-03-27 20:47:26.779+00,2021-08-14 06:00:52.142281+00,56c2304bf51d8dd640d4ca3c,"{""id"": ""5eb80fa435ea9379bb1b1897"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/56c2304bf51d8dd640d4ca3c/attachments/5eb80fa435ea9379bb1b1897/download/quidditch-through-the-ages.jpg"", ""date"": ""2020-05-10T14:28:52.057Z"", ""name"": ""quidditch-through-the-ages.jpg"", ""bytes"": 30116, ""fileName"": ""quidditch-through-the-ages.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#85c696""}"
65,2018-12-16 22:43:04.133258+00,Sailing Alone Around the World,2016-01-18 05:08:12.269+00,2016-01-25 23:59:40.227+00,2021-08-14 06:00:52.507636+00,564d07a87721d8698ff01105,"{""id"": ""5eb810807c32133f70ceb9d4"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/564d07a87721d8698ff01105/attachments/5eb810807c32133f70ceb9d4/download/sailing.jpg"", ""date"": ""2020-05-10T14:32:32.634Z"", ""name"": ""sailing.jpg"", ""bytes"": 23383, ""fileName"": ""sailing.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#c1ccda""}"
70,2018-12-16 22:43:33.472198+00,Smart People Should Build Things,2016-01-15 00:03:12.983+00,2016-01-16 18:22:10.701+00,2021-08-14 06:00:52.757932+00,5697d1d2c7395065273c43bd,"{""id"": ""5eb810cf8d924e31fa3304a8"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/5697d1d2c7395065273c43bd/attachments/5eb810cf8d924e31fa3304a8/download/smart-people-should-build-things.jpeg"", ""date"": ""2020-05-10T14:33:51.933Z"", ""name"": ""smart-people-should-build-things.jpeg"", ""bytes"": 40354, ""fileName"": ""smart-people-should-build-things.jpeg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#f5f5f5""}"
67,2018-12-16 22:43:16.385663+00,The Secret Thoughts of an Unlikely Convert,2016-08-16 23:14:57.706+00,2016-08-24 23:53:45.032+00,2021-08-14 06:00:52.59495+00,577953866fd6d117f1cddb2e,"{""id"": ""5eb80bb96fe60603d414eaca"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/577953866fd6d117f1cddb2e/attachments/5eb80bb96fe60603d414eaca/download/secret-thoughts-of-an-unlikely-convert.jpg"", ""date"": ""2020-05-10T14:12:09.029Z"", ""name"": ""secret-thoughts-of-an-unlikely-convert.jpg"", ""bytes"": 24655, ""fileName"": ""secret-thoughts-of-an-unlikely-convert.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#dbda3b""}"
75,2018-12-16 22:44:15.3211+00,Twenty Thousand Leagues Under the Sea,2016-01-02 01:13:34.567+00,2016-01-10 23:24:14.46+00,2021-08-14 06:00:53.240363+00,564d07a87721d8698ff01107,"{""id"": ""5eb81132cefc441cf474e4fc"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/564d07a87721d8698ff01107/attachments/5eb81132cefc441cf474e4fc/download/20000-leagues.jpg"", ""date"": ""2020-05-10T14:35:30.444Z"", ""name"": ""20000-leagues.jpg"", ""bytes"": 40769, ""fileName"": ""20000-leagues.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#46464f""}"
78,2018-12-16 22:44:30.228797+00,UX for Lean Startups,2016-05-17 00:29:29.255+00,2016-05-26 15:59:33.451+00,2021-08-14 06:00:53.420519+00,572bdbdadb73e4619be6d442,"{""id"": ""5eb80dce7d852285f36a6a11"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/572bdbdadb73e4619be6d442/attachments/5eb80dce7d852285f36a6a11/download/ux-for-lean-startups.jpg"", ""date"": ""2020-05-10T14:21:02.627Z"", ""name"": ""ux-for-lean-startups.jpg"", ""bytes"": 107107, ""fileName"": ""ux-for-lean-startups.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#f4f4f4""}"
41,2018-12-16 22:39:25.234942+00,How Google Works,2015-12-04 00:09:56.422+00,2015-12-07 00:25:40.088+00,2021-08-14 06:00:50.443262+00,565bd36d319e624bb298ae2c,"{""id"": ""5eb813aaede0d67089d62903"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/565bd36d319e624bb298ae2c/attachments/5eb813aaede0d67089d62903/download/how-google-works.jpeg"", ""date"": ""2020-05-10T14:46:02.005Z"", ""name"": ""how-google-works.jpeg"", ""bytes"": 20926, ""fileName"": ""how-google-works.jpeg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#f9f9f8""}"
47,2018-12-16 22:40:14.69538+00,Just Enough Research,2016-07-08 16:09:45.912+00,2016-07-09 18:58:33.264+00,2021-08-14 06:00:50.865907+00,577536cd884641ab126b5550,"{""id"": ""5eb80ce84ff14b340802b403"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/577536cd884641ab126b5550/attachments/5eb80ce84ff14b340802b403/download/just-enough-research.png"", ""date"": ""2020-05-10T14:17:12.073Z"", ""name"": ""just-enough-research.png"", ""bytes"": 22941, ""fileName"": ""just-enough-research.png"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/png"", ""edgeColor"": ""#fcfaf8""}"
62,2018-12-16 22:42:51.445436+00,The Red Badge of Courage and Selected Short Fiction,2016-10-11 03:10:10.379+00,2016-10-21 19:26:49.038+00,2021-08-14 06:00:52.271102+00,564d07a97721d8698ff01111,"{""id"": ""5eb80ae9afa832753118927e"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/564d07a97721d8698ff01111/attachments/5eb80ae9afa832753118927e/download/red-badge-of-courage.jpg"", ""date"": ""2020-05-10T14:08:41.706Z"", ""name"": ""red-badge-of-courage.jpg"", ""bytes"": 48685, ""fileName"": ""red-badge-of-courage.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#3b3c6b""}"
17,2018-12-16 22:37:06.808257+00,"Creativity, Inc.",2016-05-30 18:15:13.02+00,2016-06-16 00:26:33.396+00,2021-08-14 06:00:48.660404+00,568feaa95be75c750a59191c,"{""id"": ""5eb80d52f7e9a138e3833196"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/568feaa95be75c750a59191c/attachments/5eb80d52f7e9a138e3833196/download/creativity-inc.jpg"", ""date"": ""2020-05-10T14:18:58.712Z"", ""name"": ""creativity-inc.jpg"", ""bytes"": 295636, ""fileName"": ""creativity-inc.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#ae282b""}"
53,2018-12-16 22:40:54.174571+00,Maggie: A Girl of the Streets and Other Writings About New York,2018-11-13 04:08:29.416+00,2018-11-23 06:23:16.101+00,2021-08-14 06:00:51.14797+00,564d07a97721d8698ff01110,"{""id"": ""5ea59e950709580934bf4c00"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/564d07a97721d8698ff01110/attachments/5ea59e950709580934bf4c00/download/maggie.jpg"", ""date"": ""2020-04-26T14:45:41.234Z"", ""name"": ""maggie.jpg"", ""bytes"": 51358, ""fileName"": ""maggie.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#4c562f""}"
133,2019-08-03 06:00:42.909865+00,The Making of a Manager: What to Do When Everyone Looks to You,2019-07-24 23:34:16.696+00,2019-08-02 16:05:13.404+00,2021-08-14 06:00:51.221342+00,5d2f75181230f024db1c8458,"{""id"": ""5e02517061f0753e12d29207"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/5d2f75181230f024db1c8458/attachments/5e02517061f0753e12d29207/download/71FJpqMXJFL.jpg"", ""date"": ""2019-12-24T17:57:04.541Z"", ""name"": ""71FJpqMXJFL.jpg"", ""bytes"": 235251, ""fileName"": ""71FJpqMXJFL.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": null, ""edgeColor"": ""#77c7cf""}"
40,2018-12-16 22:39:22.763077+00,The House of Mirth,2016-07-17 17:50:10.141+00,2016-07-30 04:37:34.402+00,2021-08-14 06:00:50.400192+00,578aee85ce292794725aa4f6,"{""id"": ""5eb80c3dc5c3af49f9a3604f"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/578aee85ce292794725aa4f6/attachments/5eb80c3dc5c3af49f9a3604f/download/house-of-mirth.jpg"", ""date"": ""2020-05-10T14:14:21.942Z"", ""name"": ""house-of-mirth.jpg"", ""bytes"": 39492, ""fileName"": ""house-of-mirth.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#63546f""}"
44,2018-12-16 22:39:54.778896+00,Interviewing Users: How to Uncover Compelling Insights,2016-05-08 21:33:41.192+00,2016-05-16 01:04:50.553+00,2021-08-14 06:00:50.64592+00,572be365bc552e089b5653b5,"{""id"": ""5eb80df7434c647a81a60c1a"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/572be365bc552e089b5653b5/attachments/5eb80df7434c647a81a60c1a/download/interviewing-users.jpg"", ""date"": ""2020-05-10T14:21:43.503Z"", ""name"": ""interviewing-users.jpg"", ""bytes"": 792338, ""fileName"": ""interviewing-users.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#c8e1d6""}"
86,2018-12-31 06:00:52.139221+00,Jesus the King,2018-12-22 05:17:28.72+00,2018-12-31 03:08:00.353+00,2021-08-14 06:00:50.792669+00,5957275580f1c98a066dc162,"{""id"": ""5ea59db1fc7606639f367e1d"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/5957275580f1c98a066dc162/attachments/5ea59db1fc7606639f367e1d/download/71HLk-VMv5L.jpg"", ""date"": ""2020-04-26T14:41:53.524Z"", ""name"": ""71HLk-VMv5L.jpg"", ""bytes"": 109796, ""fileName"": ""71HLk-VMv5L.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#fcfcfb""}"
155,2020-07-21 06:01:34.169219+00,Justice Awakening,2020-07-17 03:40:47.634+00,2020-07-21 04:07:26.326+00,2021-08-14 06:00:50.905445+00,5a91b922b18293f023cffa41,"{""id"": ""5f111e3b39c13d693d20f17e"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/5a91b922b18293f023cffa41/attachments/5f111e3b39c13d693d20f17e/download/image.jpeg"", ""date"": ""2020-07-17T03:42:51.683Z"", ""name"": ""image.jpeg"", ""bytes"": 58184, ""fileName"": ""image.jpeg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#d9be8a""}"
90,2019-03-11 06:01:10.163722+00,The Problem of Pain,2019-03-03 14:58:29.692+00,2019-03-10 15:59:29.157+00,2021-08-14 06:00:52.016007+00,59716a9a13bc47e0c2cf7c7e,"{""id"": ""5e0253aff7fb8e4790f58159"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/59716a9a13bc47e0c2cf7c7e/attachments/5e0253aff7fb8e4790f58159/download/x300.jpg"", ""date"": ""2019-12-24T18:06:39.320Z"", ""name"": ""x300.jpg"", ""bytes"": 27490, ""fileName"": ""x300.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": null, ""edgeColor"": ""#f8f2db""}"
36,2018-12-16 22:38:55.233615+00,Harry Potter and the Cursed Child,2016-07-31 15:10:09.289+00,2016-08-01 15:15:05.009+00,2021-08-14 06:00:50.112045+00,579d41ed35eb7bae16c75454,"{""id"": ""5eb80c0ed7b00a1dacb34c76"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/579d41ed35eb7bae16c75454/attachments/5eb80c0ed7b00a1dacb34c76/download/harry-potter-cursed-child.jpg"", ""date"": ""2020-05-10T14:13:34.642Z"", ""name"": ""harry-potter-cursed-child.jpg"", ""bytes"": 204087, ""fileName"": ""harry-potter-cursed-child.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#c07b29""}"
45,2018-12-16 22:39:59.893554+00,Jesus Among Other Gods,2018-03-09 03:56:15.756+00,2018-03-20 03:05:49.491+00,2021-08-14 06:00:50.753847+00,564d07a97721d8698ff01123,"{""id"": ""5ea5a2db21db5a7d46471436"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/564d07a97721d8698ff01123/attachments/5ea5a2db21db5a7d46471436/download/jesus-among-other-gods.jpg"", ""date"": ""2020-04-26T15:03:55.084Z"", ""name"": ""jesus-among-other-gods.jpg"", ""bytes"": 29198, ""fileName"": ""jesus-among-other-gods.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#22211f""}"
54,2018-12-16 22:40:59.617558+00,Making Sense of God,2017-02-02 19:47:13.07+00,2017-02-16 03:44:16.775+00,2021-08-14 06:00:51.271156+00,57f045cf5b9ad00a35091ecc,"{""id"": ""5eaed4849275388561d37b90"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/57f045cf5b9ad00a35091ecc/attachments/5eaed4849275388561d37b90/download/MAKING%2BSENSE%2BOF%2BGOD.jpg"", ""date"": ""2020-05-03T14:26:12.154Z"", ""name"": ""MAKING+SENSE+OF+GOD.jpg"", ""bytes"": 109638, ""fileName"": ""MAKING%2BSENSE%2BOF%2BGOD.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#fcf4e4""}"
132,2019-07-24 06:00:33.094456+00,Miracles,2019-07-14 15:40:15.154+00,2019-07-23 23:15:27.913+00,2021-08-14 06:00:51.387136+00,59716ac41f74311c1b09aa98,"{""id"": ""5e0251a66b1e436c2a331ff0"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/59716ac41f74311c1b09aa98/attachments/5e0251a66b1e436c2a331ff0/download/x300.jpg"", ""date"": ""2019-12-24T17:57:58.287Z"", ""name"": ""x300.jpg"", ""bytes"": 22384, ""fileName"": ""x300.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": null, ""edgeColor"": ""#aa7b26""}"
